Year,Quarter,Indictable/Summary,Offence type,Offence group,Offence,Person/other,Sex,Ethnicity,Age group,Age range,Cautions issued,Proceeded against,Found Guilty,Sentenced,Absolute Discharge,Conditional Discharge,Fine,Reparation Order,Referral Order,Community Order (or predecessor),Youth Rehabilitation Order (or predecessor),Total Community Sentence,Suspended Sentence,S90-92 PCC(s) Act 2000,Detention and Training Order,Young Offender Institution (aged 18 to 20),Offenders of specific concern under s236A of CJA 2003 - Children,EPP,IPP/DPP,EDS,Offenders of specific concern under s236A of CJA 2003 - Adults,Standard Determinate Sentence,Total Immediate Custody,Compensation (primary disposal),Restriction Order,Hospital Order,Guardianship Order,Police Cells,One Day Crown Court Cells,Recognizances and Bound Over,Other,Total Otherwise Dealt With,Average Custodial Sentence Length,Custody - Up to and including 1 month,Custody - Over 1 month and up to and including 2 months,Custody - Over 2 months and up to and including 3 months,Custody - More than 3 months and under 6 months,Custody - 6 months,Custody - More than 6 months and up to 9 months,Custody - More than 9 months and under 12 months,Custody - 12 months,Custody - More than 12 months and up to 18 months,Custody - More than 18 months and up to 2 years,Custody - More than 2 years and up to 3 years,Custody - More than 3 years and under 4 years,Custody - 4 years,Custody - More than 4 years and up to 5 years,Custody - More than 5 years and up to 6 years,Custody - More than 6 years and up to 7 years,Custody - More than 7 years and up to 8 years,Custody - More than 8 years and up to 9 years,Custody - More than 9 years and up to 10 years,Custody - More than 10 years and up to 15 years,Custody - More than 15 years and less than life,Custody - Indeterminate Sentence,Custody - Life,Average Fine,Fine - Up to and including £25,Fine - Over £25 and up to £50,Fine - Over £50 and up to £100,Fine - Over £100 and up to £150,Fine - Over £150 and up to £200,Fine - Over £200 and up to £250,Fine - Over £250 and up to £300,Fine - Over £300 and up to £500,Fine - Over £500 and up to £750,Fine - Over £750 and up to £1000,Fine - Over £1000 and up to £2500,Fine - Over £2500 and up to £5000,Fine - Over £5000 and up to £10000,Fine - Over £10000,Total Fine Amount,Compensation - All,Average Compensation,Compensation - Up to & incl. £25,Compensation - Over £25 up to £50,Compensation - Over £50 up to £100,Compensation - Over £100 up to £150,Compensation - Over £150 up £200,Compensation - Over £200 up to £250,Compensation - Over £250 up to £300,Compensation - Over £300 up to £500,Compensation - Over £500 up to £750,Compensation - Over £750 up £1000,Compensation - Over £1000,Total Compensation Amount,Total months,Total determinate
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,07: 25-29 (2017 onwards),0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,01: White,03: Adults,07: 25-29 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,04: Not known,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,08: 30-39 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,08: 30-39 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,02: Black,03: Adults,08: 30-39 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,02: Black,03: Adults,08: 30-39 (2017 onwards),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,03: Asian,03: Adults,08: 30-39 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,03: Asian,03: Adults,08: 30-39 (2017 onwards),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,08: 30-39 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,08: 30-39 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,08: 30-39 (2017 onwards),0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,01: White,03: Adults,08: 30-39 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,02: Black,03: Adults,08: 30-39 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,04: Not known,06: Not stated,03: Adults,08: 30-39 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,09: 40-49 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,09: 40-49 (2017 onwards),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,02: Black,03: Adults,09: 40-49 (2017 onwards),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,09: 40-49 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,09: 40-49 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,09: 40-49 (2017 onwards),0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,04: Not known,06: Not stated,03: Adults,09: 40-49 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,10: 50-59 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,03: Asian,03: Adults,10: 50-59 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,10: 50-59 (2017 onwards),0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,4
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,10: 50-59 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,10: 50-59 (2017 onwards),0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,06: Not stated,03: Adults,10: 50-59 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,04: Not known,06: Not stated,03: Adults,10: 50-59 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,03: Asian,03: Adults,11: 60-69 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,11: 60-69 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,11: 60-69 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,04: Not known,06: Not stated,03: Adults,11: 60-69 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,01: White,02: Young adults,04: 18-20,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,02: Young adults,04: 18-20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,02: Young adults,04: 18-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,01: White,03: Adults,05: 21-24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,03: Asian,03: Adults,05: 21-24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,03: Adults,05: 21-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,03: Adults,05: 21-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,03: Asian,03: Adults,07: 25-29 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,05: Chinese and other,03: Adults,07: 25-29 (2017 onwards),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
2018,Q1,Indictable,02 Triable Either Way,06: Drug offences,92A.02 Unlawful importation - Class B,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
